recno,Astrom,PNG,OName,GaiaEDR3,Group,RA_ICRS,DE_ICRS,Dang,Gmag,BP-RP,AV,(BP-RP)0,_RA_icrs,_DE_icrs,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag_x,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP_x,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,gmag_xa,e_gmag_x,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,AllWISE,RAJ2000_xa,DEJ2000_xa,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA_x,e_pmRA_x,pmDE_x,e_pmDE_x,d2M,angDist_xa
858," ","PN G104.4-01.6 ",M2-53,2006751661516849536,A,338.0738,56.1738,0.31,20.79,0.74,2.15,-0.39,338.0738,56.1738,Gaia DR3 2006751661516849536,338.07380574977,56.17383302687,0.003,0.001,108.0,1636148068921376768,2006751661516849536,1332889930,2.7977,1.5902,,,,,,,,,-0.442,,,,,,,,,,101,0,96,5,1.7727,116.28,4.78,1.9486,3,false,,,,,,,,,12,10,7.640291,16,0.05778,63.08,8,0,,0,107,90.57134,1.59719,56.7069,20.79489,0.019344,14,698.707,30.386,22.9943,18.227804,0.0473,13,804.372,14.8674,54.103,17.484253,0.020421,16.596,0,9,0,6,0,0.743551,-2.567085,3.310637,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,5.33E-4,0.004775,0.99454,,,,,,,,,,,,,,,,,,,,,,,338.07380574977,56.17383302687,2.797696,1.590181,-0.442,0.119454,175403380738419285,338.07378061,56.1738055,0.015,0.015,90.0,444751872,53,55709.77384259,3,6,,,,,114720,,,,,16416,19.872,0.0127,17.0274,0.1225,16892216,,,,,16416,,,,,114720,0.043612,J223217.78+561025.5,338.0740952,56.1737529,0.0298,0.0295,75.7,12.368,11.371,6.773,3.867,,,,0.023,0.021,0.014,0.018,,,,3386156001351035425,0h00,1,4232,AAAA,0,42,0,42,,0.615501
859,*,"PN G105.4-14.0 ",Kn130,1941078175572093696,A,348.272,45.4384,0.43,16.54,-0.32,0.37,-0.52,348.272,45.4384,Gaia DR3 1941078175572093696,348.27199968319,45.43838365588,0.0,0.0,145.0,1636148068921376768,1941078175572093696,373366171,0.0303,0.0351,0.4971,0.0541,9.1904,9.636,-6.725,0.042,-6.901,0.045,-0.4277,0.0734,-0.2072,-0.0064,0.0551,-0.0135,-0.072,-0.0976,0.0192,-0.3684,710,9,709,1,1.9174,993.29,0.254,5.5006,31,false,1.853,,,,,,,,82,26,0.070484,94,0.03547,81.64,0,0,1.051,0,729,4560.22561,3.07478,1483.11,16.539902,0.002851,84,3687.91,12.7481,289.29,16.42159,0.004677,84,1601.38,8.0172,199.742,16.736662,0.00662,1.16,0,9,0,5,0,-0.315071,-0.118311,-0.19676,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,5.0E-5,16306.3,15788.7,16507.1,4.5909,4.5699,4.5976,-0.9558,-0.9815,-0.9145,13746.969,13406.018,13870.93,0.0117,0.0037,0.0208,0.0117,0.0036,0.0208,0.0063,0.0019,0.0111,OB,348.27204227792,45.43841432859,0.675024,0.722809,-0.3629,0.058844,162523482720006721,348.27200798,45.43838784,0.005,0.004,0.0,436527104,52,56121.99078704,5,60,16.4243,0.0047,16.4716,0.0035,115000,16.7513,0.0053,16.8274,0.0069,115000,17.0749,0.0068,17.1526,0.0057,115000,17.3217,0.0072,17.3975,0.0102,115000,17.486,0.0082,17.5269,0.033,115000,0.048194,J231305.10+452616.9,348.2712522,45.4380371,0.205,0.1885,128.7,16.701,16.333,12.982,9.494,,,,0.069,0.161,,,,,,3472145401351025963,0000,0,nnnn,ABUU,-782,962,-856,955,,2.296836
862,*,"PN G106.5-17.6 ",NGC7662,1924818288379268736,A,351.4743,42.5349,1.67,13.93,-0.42,0.28,-0.58,351.4743,42.5349,Gaia DR3 1924818288379268736,351.47429990928,42.53494224371,0.0,0.0,113.0,1636148068921376768,1924818288379268736,1288487354,0.023,0.021,0.569,0.0334,17.0416,2.735,0.068,0.025,-2.734,0.027,-0.0923,0.0831,-0.5632,0.1062,0.0923,0.0602,0.0304,-0.1798,-0.0529,-0.1247,571,9,571,0,-8.4319,2639.9,0.287,53.431,95,false,,1.8202,0.0058,-0.116,0.015,-0.04,-0.014,-0.046,65,24,0.04001,76,0.06011,102.3,0,0,0.759,0,629,50611.98294,101.177,500.233,13.926733,0.003508,70,92749.8,862.672,107.515,12.920259,0.010477,71,36457.9,106.713,341.645,13.343417,0.004938,2.553,0,24,1,26,0,-0.423158,-1.006474,0.583316,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999999,,,,,,,,,,,,,,,,,,,,,,,351.47429949701,42.53495439677,0.414978,0.431274,-0.1297,0.152078,159043514743302543,351.47432941,42.53492557,0.01,0.006,0.0,444915712,53,56036.08969907,5,57,14.1756,6.0E-4,11.5328,0.0199,16892216,13.3344,0.0014,9.8604,0.0076,16892216,14.2185,0.0275,10.9182,0.0101,16892216,14.3241,0.032,10.9458,0.0092,16892216,14.3665,0.005,10.2168,0.007,16892216,0.120665,J232553.96+423205.3,351.4748411,42.5348121,0.0277,0.0272,81.1,8.765,7.002,2.663,-1.538,12.335,12.202,10.958,0.021,0.019,0.014,0.011,0.073,0.081,,3519142401351030953,0000,3,n333,AAAA,318,28,1802,28,2.5,1.469905
863," ","PN G107.0+21.3 ",K1-6,2288467186442571008,B,301.0595,74.4266,0.37,12.3,1.35,0.02,1.34,301.0595,74.4266,Gaia DR3 2288467186442571008,301.05949257091,74.42664733864,0.0,0.0,22.0,1636148068921376768,2288467186442571008,1492713597,0.0291,0.0309,3.8637,0.0302,127.9908,28.187,-0.195,0.037,-28.186,0.045,0.0577,0.0023,-0.0146,-0.251,0.0499,-0.2299,-0.0937,-0.0924,0.1654,0.0732,249,249,249,0,34.6968,2965.6,0.307,113.89,31,true,1.437,,,,,,,,29,23,0.063887,34,0.08216,82.44,0,0,2.927,0,280,225669.45599,3246.6,69.5095,12.303685,0.015861,32,97781.6,5262.89,18.5794,12.8629,0.058504,32,197238.0,7391.26,26.6853,11.51042,0.040862,1.307,0,0,0,0,0,1.35248,0.559215,0.793265,-55.7,13.71,1,13,7,13,27.502,22.437,0.0,916.603,143.05,6000.0,4.0,-1.5,111,,,,11.183837,0.103821,6,,NOT_AVAILABLE,0.0,0.0,0.999948,5571.9,5548.7,5593.5,4.1951,4.1913,4.1986,-1.5553,-1.5958,-1.4999,256.0197,254.1032,257.9381,1.1646,1.1433,1.1846,0.9363,0.9187,0.9526,0.5165,0.5063,0.5257,MARCS,301.05949580064,74.42677261069,0.585936,0.731141,0.0949,0.17057,197313010594582765,301.05946329,74.42663084,0.07,0.039,0.0,604299264,72,55649.28224537,9,84,13.425,,,,16484,12.512,,,,16484,12.112,,,,100,11.873,,,,114788,11.736,,,,16484,0.116555,J200414.29+742536.0,301.0595627,74.4266756,0.0351,0.033,165.5,9.534,9.505,9.35,8.582,10.619,10.009,9.809,0.023,0.02,0.028,0.218,0.021,0.018,0.015,3017174201351037405,0000,1,331n,AAAB,-40,27,-72,26,0.381,0.278884
865," ","PN G107.4-02.6 ",K3-87,2004012155267889792,B,343.7789,56.7086,0.44,19.89,0.93,1.72,0.04,343.7789,56.7086,Gaia DR3 2004012155267889792,343.77887976674,56.70861300938,0.0,0.0,142.0,1636148068921376768,2004012155267889792,1697202436,0.2908,0.3036,0.0708,0.3721,0.1902,2.104,-1.859,0.449,-0.986,0.428,-0.1807,-0.0216,0.1071,0.0235,0.1846,-0.0114,0.0099,-0.1923,-0.0851,-0.1695,372,0,370,2,0.6956,397.76,0.618,0.34768,95,false,,1.5624,0.0898,-0.009,0.052,0.164,-0.072,0.069,42,25,0.658332,47,0.03897,9.641,0,0,1.025,0,366,209.32,1.1931,175.442,19.88534,0.006774,43,479.238,14.0738,34.0518,18.637165,0.032007,42,653.787,13.8871,47.0786,17.709305,0.02337,5.413,0,1,0,1,0,0.92786,-1.248175,2.176035,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,8.0E-6,0.001736,0.998256,,,,,,,,,,,,,,,,,,,,,,,343.77889481724,56.70861739019,7.154936,6.858059,-0.1708,0.061579,176053437788271057,343.77887962,56.70860974,0.128,0.059,90.0,512024576,61,56179.38925926,5,70,18.8573,0.1212,17.4182,0.0161,16892216,18.6955,0.0376,17.0428,0.008,16892216,19.1237,0.0247,17.6232,0.0213,16892216,18.7137,0.0667,17.3386,0.0189,16892216,17.9227,0.0367,16.6595,0.0219,16892216,0.053397,J225506.95+564231.0,343.7789645,56.7086261,0.0339,0.0333,66.5,12.993,11.631,7.399,3.238,16.214,15.684,14.919,0.025,0.022,0.018,0.022,0.138,0.185,0.153,3439156001351057432,0ho0,1,1200,AAAA,184,31,-58,31,0.553,0.158357
866,*,"PN G107.6-13.3 ",Vy2-3,1941633699525901440,B,350.7413,46.8995,0.5,14.6,-0.29,0.23,-0.42,350.7413,46.8995,Gaia DR3 1941633699525901440,350.74125069491,46.89945999241,0.0,0.0,142.0,1636148068921376768,1941633699525901440,435026279,0.0191,0.0206,0.1615,0.0311,5.1955,2.877,-2.663,0.027,-1.089,0.026,-0.2936,0.0795,-0.1081,-0.1613,0.0549,-0.1797,0.0984,-0.205,0.0613,-0.2269,707,8,704,3,-1.8169,2332.2,0.275,35.424,95,false,,1.7719,0.0053,0.066,0.066,0.063,-0.067,0.039,80,27,0.040919,84,0.0239,75.35,0,0,0.951,1,710,27337.58333,27.806,983.155,14.595467,0.002968,81,31531.0,109.035,289.182,14.091699,0.004678,82,14035.0,44.4656,315.638,14.379862,0.00511,1.667,0,81,0,82,0,-0.288163,-0.503768,0.215605,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,7999.9,7999.6,8000.0,3.2237,3.2234,3.2246,-2.9472,-2.9856,-2.3854,9844.575,9831.5205,9866.173,2.0E-4,0.0,7.0E-4,2.0E-4,0.0,6.0E-4,1.0E-4,0.0,4.0E-4,MARCS,350.74126801609,46.89946483246,0.432317,0.412407,-0.2111,0.18829,164283507412810027,350.74126432,46.89945999,0.004,0.003,0.0,512024576,61,56101.76482639,5,78,13.241,,,,114724,14.5952,0.0128,13.9407,0.0036,16892216,14.9685,0.0053,14.6532,0.0057,16892216,15.1839,0.008,14.8512,0.0032,16892216,15.256,0.0144,14.7492,0.0092,16892216,0.168669,J232257.92+465358.3,350.7413412,46.8995482,0.0301,0.0295,64.8,12.084,11.102,6.542,2.968,14.354,14.455,14.018,0.024,0.021,0.014,0.016,0.05,0.072,0.096,3512146901351033453,0000,5,1113,AAAA,11,38,-218,38,0.306,0.200904
868,*,"PN G107.8+02.3 ",NGC7354,2201080755349789568,A,340.0828,61.2857,0.05,17.27,1.11,2.8,-0.35,340.0828,61.2857,Gaia DR3 2201080755349789568,340.08277119738,61.28574175994,0.0,0.0,146.0,1636148068921376768,2201080755349789568,1150938413,0.0575,0.063,0.4759,0.0687,6.9289,6.056,-3.729,0.07,-4.772,0.075,-0.2377,0.0059,0.0111,-0.1077,0.2023,-0.1467,-0.0056,-0.1327,0.1204,-0.1982,349,0,348,1,-0.3001,346.8,0.0,0.0,95,false,,1.4572,0.0153,-0.102,0.203,0.013,-0.035,-0.083,40,26,0.110565,44,0.0105,49.21,0,0,0.988,0,340,2320.85922,7.88311,294.409,17.273245,0.004603,42,2736.88,44.2441,61.8587,16.745401,0.017772,43,4418.0,35.117,125.808,15.634831,0.009421,3.083,0,0,0,2,0,1.11057,-0.527843,1.638413,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.058108,0.941892,,,,,,,,,,,,,,,,,,,,,,,340.08280569342,61.28576296827,1.12183,1.195218,-0.1851,0.158375,181543400827833661,340.08277009,61.28574148,0.037,0.022,0.0,193257472,23,56069.55825231,10,72,13.199,,,,114724,16.4006,0.0781,12.3878,0.0169,16875832,16.5903,0.0195,12.9241,0.0119,16892216,16.1194,0.0165,12.3063,0.007,16892216,15.5283,0.051,11.1988,0.0207,16892216,0.158035,J224019.91+611707.8,340.0829949,61.2855069,0.0225,0.0211,68.6,9.238,7.351,2.615,-1.509,14.263,14.134,11.834,0.023,0.019,0.012,0.005,0.279,0.32,,3390160501351050708,hhhh,3,nn3n,AAAA,468,25,428,25,1.073,0.772597
871," ","PN G110.2+03.3 ",IPHASXJ225453.2+631827,2208061000617183872,B,343.7219,63.3073,0.99,20.18,2.44,1.6,1.77,343.7219,63.3073,Gaia DR3 2208061000617183872,343.72193760766,63.30734352862,0.0,0.0,61.0,1636148068921376768,2208061000617183872,194589789,0.4155,0.3958,1.4181,0.4716,3.0071,39.181,37.039,0.542,-12.78,0.469,0.0776,0.1933,-0.0798,-0.0459,0.1075,-0.1058,-0.0509,-0.0224,0.1199,-0.0078,354,0,353,1,2.0154,428.06,1.793,1.744,95,false,,1.3408,0.127,-0.159,0.198,-0.018,-0.099,-0.022,40,26,0.752188,44,0.002211,13.72,0,0,1.076,0,381,159.52738,0.78468,203.302,20.180279,0.006009,25,38.0672,5.38471,7.06951,21.387163,0.153606,37,208.11,5.65567,36.7967,18.952162,0.029747,1.543,0,1,0,0,0,2.435001,1.206884,1.228117,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999994,,,,,,,,,,,,,,,,,,,,,,,343.72157114585,63.30740032597,8.718747,7.526568,2.0E-4,0.168091,183963437218269594,343.72192651,63.3073515,0.031,0.014,0.0,436527104,52,55975.69865741,5,58,22.0689,0.0804,21.9651,0.1271,115000,20.713,0.0604,20.4452,0.1494,16892216,19.4418,0.0167,19.5068,0.0267,115000,18.804,0.0111,18.8972,0.0165,115000,18.4474,0.017,18.5047,0.031,115000,0.190292,J225453.23+631826.9,343.7218024,63.3074735,0.1185,0.1085,123.2,15.344,15.131,10.012,7.57,,,,0.062,0.066,0.051,0.122,,,,3434163601351017556,h000,1,nnnn,AAAB,-29,143,-343,137,,0.644184
874," ","PN G111.2+07.0 ",KjPn6,2212671428967795840,B,342.2591,67.0273,0.64,16.83,1.1,1.93,0.13,342.2591,67.0273,Gaia DR3 2212671428967795840,342.2590576468,67.02729026596,0.0,0.0,127.0,1636148068921376768,2212671428967795840,1687774321,0.0467,0.0448,0.0823,0.0534,1.5433,1.337,-1.251,0.062,-0.474,0.058,-0.1514,0.0476,-0.0461,-0.0814,0.1958,-0.1067,0.0169,-0.1211,-0.0044,-0.2574,321,9,320,1,-0.538,311.8,0.0,0.0,95,false,,1.488,0.0124,0.025,-0.011,0.077,-0.004,-0.097,37,23,0.093815,43,0.01987,74.06,0,0,0.978,0,350,3486.38116,5.37374,648.782,16.83143,0.003224,42,2128.58,12.8562,165.569,17.018314,0.007127,41,3409.35,18.9583,179.834,15.916218,0.007123,1.588,0,2,0,3,0,1.102097,0.186884,0.915213,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,1.0E-6,0.999999,,,,,,,,,,,,,,,,,,,,,,,342.25907188701,67.02729237217,0.996533,0.934673,-0.2479,0.06906,188433422590493488,342.25905214,67.02728877,0.011,0.006,0.0,512024576,61,55938.8369213,5,46,17.3866,0.0083,17.0847,0.0022,16892216,16.4631,0.0258,15.2514,0.0022,16892216,16.5133,0.0101,16.2178,0.0047,16892216,16.3229,0.0124,16.0321,0.0083,16892216,16.1896,0.0191,15.528,0.027,16892216,0.078463,J224902.13+670136.0,342.2588986,67.0266751,0.0892,0.0523,180.0,14.026,13.256,9.028,5.008,15.286,14.949,14.729,0.043,0.048,0.049,0.054,0.076,0.09,0.13,3414166601351042494,0h00,0,nnnn,AAAA,35,64,565,32,2.372,2.267347
875," ","PN G111.8-02.8 ",Hb12,2009637806507452672,A,351.5618,58.1818,0.04,11.77,0.93,4.97,-1.31,351.5618,58.1818,Gaia DR3 2009637806507452672,351.56176515686,58.18181758121,0.001,0.001,134.0,1636148068921376768,2009637806507452672,842291316,0.6542,0.6496,,,,,,,,,-0.1468,,,,,,,,,,392,392,392,0,783.5084,2992500.0,8.798,102610.0,3,false,,,,,,,,,45,27,1.223367,51,0.02247,168.4,1,0,,0,421,368748.5332,1860.08,198.244,11.770541,0.006131,48,303737.0,1636.5,185.602,11.632298,0.006481,47,415535.0,639.833,649.443,10.701378,0.004133,1.951,0,0,0,0,0,0.93092,-0.138244,1.069163,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.9999,,,,,,,,,,,,,,,,,,,,,,,351.56176515686,58.18181758121,0.654246,0.649565,-0.1468,0.091539,177813515618548965,351.5618654,58.18184869,0.227,0.153,90.0,1443160064,172,56010.32226852,5,63,12.7488,0.1846,11.9251,0.0519,16794232,11.8983,0.2284,11.1687,0.0046,16893048,13.06,,,,16484,12.189,,,,16484,11.798,,,,114788,0.214785,J232614.82+581054.6,351.5617568,58.1818351,0.0044,0.0038,97.3,7.136,5.74,0.402,-2.112,10.234,9.825,8.811,0.037,0.04,0.018,0.001,0.022,0.02,0.02,3516157501351052330,hhhh,1,0233,AAAA,243,21,151,21,0.097,0.150626
878," ","PN G113.3+06.4 ",Kn32,2212362019520749312,A,347.4317,67.394,0.86,20.29,0.93,3.36,-0.79,347.4317,67.394,Gaia DR3 2212362019520749312,347.43169403801,67.39398103189,0.009,0.008,165.0,1636148068921376768,2212362019520749312,1060030115,8.4157,9.4161,,,,,,,,,-0.064,,,,,,,,,,59,0,59,0,43.5141,2933.5,40.564,142.65,3,false,,,,,,,,,8,8,21.97887,15,1.174,56.71,0,38,,0,55,143.21124,11.3286,12.6416,20.297424,0.08593,5,7515.39,679.338,11.0628,15.648664,0.098183,5,10298.3,935.111,11.0129,14.71598,0.09866,124.388,0,5,0,5,0,0.932684,-4.648761,5.581445,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,347.43169403801,67.39398103189,8.415727,9.41607,-0.064,0.068782,188873474313633806,347.43132623,67.39422488,0.02,0.019,0.0,444915712,53,56021.72212963,5,73,15.5707,0.036,14.4298,0.007,16892216,15.5022,0.0374,14.3439,0.0138,16892216,15.5233,0.0397,14.2199,0.0167,16892216,15.4891,0.0165,13.9362,0.0051,16892216,15.1367,0.056,13.7746,0.0127,16892216,0.960688,J230943.64+672339.5,347.4318619,67.3943257,0.0299,0.0288,53.4,9.343,7.935,5.025,3.552,12.95,11.972,10.822,0.023,0.02,0.014,0.019,0.032,0.037,0.028,3481168101351007422,0000,4,0111,AAAA,13,22,54,22,0.493,1.193633
879,*,"PN G114.0-04.6 ",Abell82,1998212476247082880,B,356.4489,57.0662,0.93,14.42,1.55,0.75,1.22,356.4489,57.0662,Gaia DR3 1998212476247082880,356.44893344792,57.06622173461,0.0,0.0,140.0,1636148068921376768,1998212476247082880,1784300020,0.0122,0.0126,0.5215,0.0166,31.4965,4.172,-3.093,0.016,-2.8,0.016,-0.1547,0.1901,-0.1645,-0.1366,-0.0208,-0.157,-0.0415,-0.1696,0.027,-0.2436,476,0,476,0,1.1274,501.16,0.0,0.0,31,false,1.411,,,,,,,,57,28,0.024337,64,0.008986,80.84,0,0,1.036,0,522,32174.77617,5.81589,5532.22,14.418578,0.002762,60,12074.8,14.255,847.059,15.133841,0.003071,58,29102.3,19.8533,1465.86,13.588078,0.003851,1.28,0,2,0,3,0,1.545762,0.715262,0.8305,-38.43,2.35,2,23,4,16,8.298,,,992.307,,5500.0,4.5,0.0,0,,,,13.290101,0.054328,19,,NOT_AVAILABLE,0.0,0.0,0.999992,5108.9,5092.6,5120.5,3.4283,3.3435,3.461,-0.2067,-0.2679,-0.181,1533.9469,1483.1425,1663.0044,1.3375,1.3228,1.3482,1.0353,1.0234,1.0438,0.557,0.5509,0.5615,MARCS,356.4489587324,57.06623417783,0.256272,0.250132,-0.2266,0.102019,176483564489380191,356.44893645,57.06622233,0.008,0.005,90.0,235200512,28,56071.34372685,10,86,15.3722,0.0021,15.3799,0.0023,115000,14.4418,0.0041,14.4607,0.0051,115000,14.0235,0.0012,14.0484,0.0012,16875832,13.7539,0.003,13.7936,0.0031,115000,13.5847,0.003,13.6008,0.004,115000,0.107479,J234547.73+570358.5,356.4489084,57.0662531,0.0375,0.0354,62.5,11.506,11.491,10.308,7.43,12.44,11.818,11.691,0.022,0.021,0.039,0.077,0.026,0.029,0.021,3572157501351007926,0000,0,0110,AAAA,-35,28,-43,28,0.121,0.191966
881,*,"PN G114.7-01.2 ",IPHASXJ234403.8+603242,2011797217286839168,B,356.0166,60.5449,1.6,15.45,1.87,1.84,1.06,356.0166,60.5449,Gaia DR3 2011797217286839168,356.01663193923,60.54489637515,0.0,0.0,159.0,1636148068921376768,2011797217286839168,1218218844,0.019,0.0219,0.5915,0.0257,23.0466,2.413,-1.914,0.027,-1.471,0.028,-0.1233,0.1164,0.0972,-0.064,0.1938,-0.0689,0.0396,-0.0572,-0.0533,-0.1857,392,0,391,1,0.2558,401.35,0.0,0.0,31,false,1.362,,,,,,,,47,26,0.041006,55,0.01324,60.42,0,0,1.008,0,435,12445.16873,3.70662,3357.55,15.449865,0.002774,52,3880.49,9.12795,425.122,16.366325,0.003783,49,12572.6,11.124,1130.22,14.499332,0.0039,1.322,0,2,0,2,0,1.866993,0.91646,0.950533,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,6665.6,6649.3,6683.7,3.8601,3.8352,3.8847,-0.1074,-0.1232,-0.0909,1465.8452,1417.0574,1518.5444,3.0977,3.0882,3.1078,2.4294,2.421,2.4389,1.3291,1.3242,1.3346,PHOENIX,356.01664923562,60.54490291106,0.423632,0.442728,-0.1805,0.058027,180653560166294618,356.01664139,60.54489838,0.005,0.002,0.0,503635968,60,56172.9587037,10,54,16.7015,7.0E-4,16.7401,0.0057,115000,15.5813,0.0031,15.6066,0.005,115000,14.9334,0.0018,14.9821,0.0046,115000,14.582,0.0013,14.6343,0.004,115000,14.3426,0.0031,14.3713,0.0056,115000,0.073503,J234403.98+603241.6,356.0166014,60.5449081,0.0414,0.0394,42.2,12.262,12.229,10.694,8.292,13.15,12.628,12.449,0.024,0.022,0.088,0.186,0.026,0.033,0.031,3570160501351032142,dd00,0,110n,AAAB,-26,32,-8,32,0.034,0.029294
882," ","PN G116.0-04.8 ",IPHASXJ000021.4+572207,422587471554771968,B,0.0891,57.3688,0.03,16.66,1.11,1.06,0.61,0.0891,57.3688,Gaia DR3 422587471554771968,0.08912401131,57.36879686976,0.0,0.0,130.0,1636148068921376768,422587471554771968,561325451,0.0366,0.0353,0.1261,0.0499,2.5282,1.375,-0.584,0.045,-1.244,0.044,-0.2273,0.0989,-0.2394,-0.0928,-0.0747,-0.1102,-0.0179,-0.1262,0.1681,-0.283,477,0,473,4,1.7392,545.36,0.132,1.085,31,false,1.494,,,,,,,,55,27,0.070074,62,0.02661,85.68,0,0,1.057,0,519,4080.87429,1.96082,2081.21,16.660484,0.002804,55,1926.57,7.36198,261.691,17.126581,0.005,54,3120.84,8.76104,356.218,16.012217,0.004855,1.237,0,3,0,1,0,1.114365,0.466097,0.648268,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,1.0,8525.3,8335.1,8600.4,4.2981,4.2349,4.3244,-1.2052,-1.3419,-1.0734,2904.3005,2814.5518,3122.8333,2.1004,2.0403,2.1237,1.8196,1.7638,1.8414,0.9869,0.9571,0.9985,A,0.08912882477,57.36880240052,0.727641,0.703812,-0.2692,0.047954,176840000891213276,0.08912438,57.36879774,0.004,0.003,90.0,503635968,60,56148.47886574,5,71,17.228,0.0029,17.2653,0.004,115000,16.6691,0.0026,16.6842,0.0041,115000,16.3966,0.0031,16.4351,0.0062,115000,16.2422,0.0032,16.2799,0.0058,115000,16.1095,0.0059,16.1436,0.0093,115000,0.048021,J000021.40+572207.3,0.089173,57.3687203,0.062,0.0597,101.9,14.495,14.42,11.971,8.749,15.24,14.904,14.63,0.028,0.042,0.167,,0.057,0.081,0.101,157501351019215,0000,0,00nn,AABU,23,90,-15,89,0.309,0.319995
